index,name,isin,url,keyword,sheet
4,7IM AAP Adventurous C Acc,GB00B2PB2C75,https://www.ajbell.co.uk/market-research/FUND:B2PB2C7,"This fund can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Regular investment",MF
10,7IM AAP Moderately Cautious C Acc,GB00B2PB2168,https://www.ajbell.co.uk/market-research/FUND:B2PB216,"This fund can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Regular investment",MF
16,7IM Moderately Adventurous C Acc,GB0033956516,https://www.ajbell.co.uk/market-research/FUND:3395651,"This fund can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Regular investment",MF
23,7IM Pathbuilder 4 C GBP Acc,GB00BMDPCC16,https://www.ajbell.co.uk/market-research/FUND:BMDPCC1,"This fund can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Regular investment",MF
29,Aberforth UK Small Companies Acc,GB0000072727,https://www.ajbell.co.uk/market-research/FUND:0007272,"This fund can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Regular investment",MF
35,abrdn Asia Pacific Equity I Inc,GB00B88N7058,https://www.ajbell.co.uk/market-research/FUND:B88N705,"This fund can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Regular investment",MF
41,abrdn Emerging Markets Equity I Inc,GB00BH0VV536,https://www.ajbell.co.uk/market-research/FUND:BH0VV53,"This fund can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Regular investment",MF
48,abrdn Europe ex UK Income Equity I Inc,GB00B3L7S958,https://www.ajbell.co.uk/market-research/FUND:B3L7S95,"This fund can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Regular investment",MF
53,abrdn Global Corp Bd Scrnd Trckr B Acc,GB00BF473024,https://www.ajbell.co.uk/market-research/FUND:BF47302,"This fund can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Regular investment",MF
58,abrdn Global Inflation-Link Bd I Inc,GB00B00ZJX05,https://www.ajbell.co.uk/market-research/FUND:B00ZJX0,"This fund can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Regular investment",MF
63,abrdn Global Sustainable Equity I Inc,GB0006833825,https://www.ajbell.co.uk/market-research/FUND:0683382,"This fund can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Regular investment",MF
68,abrdn Liquidity-Sterling Fund X-1 IncGBP,LU2075341375,https://www.ajbell.co.uk/market-research/FUND:BK0WFD3,"This fund can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA and SIPP",MF
73,abrdn MyFolio Core V Inst Acc,GB00B545DL77,https://www.ajbell.co.uk/market-research/FUND:B545DL7,"This fund can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA and SIPP",MF
78,abrdn MyFolio Index I Inst B Fixed Acc,GB00BHZCQK16,https://www.ajbell.co.uk/market-research/FUND:BHZCQK1,"This fund can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Regular investment",MF
83,abrdn MyFolio Index IV R Fixed Acc,GB00BHZCQX45,https://www.ajbell.co.uk/market-research/FUND:BHZCQX4,"This fund can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Regular investment",MF
88,abrdn MyFolio Multi-Manager V Inst Inc,GB00BHZCS055,https://www.ajbell.co.uk/market-research/FUND:BHZCS05,"This fund can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Regular investment",MF
93,abrdn Real Estate Institutional Acc,GB00BJZ2TG29,https://www.ajbell.co.uk/market-research/FUND:BJZ2TG2,"This fund can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA and SIPP",MF
98,abrdn Short Dated Glbl Corp Bd Trkr BAcc,GB00BG08N399,https://www.ajbell.co.uk/market-research/FUND:BG08N39,"This fund can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Regular investment",MF
103,abrdn-Asian Smaller Companies X Acc GBP,LU0837967669,https://www.ajbell.co.uk/market-research/FUND:B8GQ580,"This fund can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Regular investment",MF
108,abrdn-Emerg Market SDG Equity X Acc GBP,LU2279392810,https://www.ajbell.co.uk/market-research/FUND:BNGJKQ7,"This fund can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA and SIPP",MF
113,abrdn-Global Sustainable Eqty X Acc GBP,LU0837985307,https://www.ajbell.co.uk/market-research/FUND:B8NB8X4,"This fund can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Regular investment",MF
118,abrdn-Japan Sustainable Eqty X Acc GBP,LU0837977890,https://www.ajbell.co.uk/market-research/FUND:B7Z1459,"This fund can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Regular investment",MF
123,abrdn- Global Impact Equity B Acc GBP,LU2534880773,https://www.ajbell.co.uk/market-research/FUND:BP69PW2,"This fund can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Regular investment",MF
128,abrdn (SLI) Corporate Bond R Inc,GB00BYYR0X77,https://www.ajbell.co.uk/market-research/FUND:BYYR0X7,"This fund can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA and SIPP",MF
133,abrdn Sterling Money Market I Inc,GB00B1C42449,https://www.ajbell.co.uk/market-research/FUND:B1C4244,"This fund can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Regular investment",MF
138,abrdn UK Equity Enhanced Index B Acc,GB00BRJL8531,https://www.ajbell.co.uk/market-research/FUND:BRJL853,"This fund can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Regular investment",MF
