index,name,isin,url
17,7IM Moderately Adventurous C Inc,GB0033956391,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/QI92/U/?specialunittype=ORDN&priipproductcode=
37,abrdn Asia Pacific Equity Enhanced Index B Acc,GB00BRJL7V21,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/KWWX/U/?specialunittype=ORDN&priipproductcode=
57,abrdn European Real Estate Share I Inc,GB00BWK26899,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/MH9Z/U/?specialunittype=ORDN&priipproductcode=
77,abrdn Japan Equity Enhanced Index B,GB00BRJL8317,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/KWXA/U/?specialunittype=ORDN&priipproductcode=
97,abrdn MyFolio Multi Manager V Inst Acc GBP,GB00B52YK933,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/KRI9/U/?specialunittype=ORDN&priipproductcode=
117,abrdn SICAV I - Future Global Equity X Acc GBP,LU0837983864,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/GWTB/O/?specialunittype=ORDN&priipproductcode=
137,abrdn UK All Share Tracker B Acc,GB00B76B9Y24,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/0MEW/U/?specialunittype=ORDN&priipproductcode=
157,Aegon Diversified Monthly Income B Acc,GB00BJFLQY60,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/K2WZ/U/?specialunittype=ORDN&priipproductcode=
177,Aegon Investment Grade Global Bond B Hedged Acc GBP,,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/EAL9/DC/?specialunittype=CHDG&priipproductcode=
197,Allianz RiskMaster Growth Multi Asset Y Acc,GB00BYMVBC71,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/C3XH/U/?specialunittype=ORDN&priipproductcode=
217,ARC TIME UK Infrastructure Income II C Inc,GB00BP50HT79,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/TDYT/U/?specialunittype=ORDN&priipproductcode=
237,Artemis SmartGARP Global Emerging Markets Equity I Inc GBP,GB00BW9HL249,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/M8MC/U/?specialunittype=ORDN&priipproductcode=
257,Artemis US Select I Hedged Acc GBP,,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/N2XD/U/?specialunittype=CHDG&priipproductcode=
277,Aviva Inv Global Equity Endurance 2,GB00BYXHPJ99,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/O84V/U/?specialunittype=ORDN&priipproductcode=
297,Aviva Inv Sterling Corporate Bond 2 Inc GBP,GB00B7RBPR66,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/GVUZ/U/?specialunittype=ORDN&priipproductcode=
317,AXA Framlington Biotech Z Acc GBP,GB00B784NS11,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/11VD/U/?specialunittype=ORDN&priipproductcode=
337,AXA Global High Yield Z Gr Acc,GB00B29NGF01,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/AZV9/U/?specialunittype=ORDN&priipproductcode=
357,AXA US Short Duration High Yield Bond Z Gr Inc,GB00B5TX5Q59,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/IZO2/U/?specialunittype=ORDN&priipproductcode=
377,Baillie Gifford Global Discovery B Acc,GB0006059330,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/BQ95/U/?specialunittype=ORDN&priipproductcode=
397,Baillie Gifford Managed B Acc,GB0006010168,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/BG79/U/?specialunittype=ORDN&priipproductcode=
417,Baillie Gifford UK Equity Alpha B Acc,GB0005858195,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/BG09/U/?specialunittype=ORDN&priipproductcode=
437,Barclays Multi-Asset Defensive R Acc,GB00BD93Z160,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/O9D1/U/?specialunittype=ORDN&priipproductcode=
457,Barings Emerging Market Debt Blended Total Return C Dis GBP,IE00BSL73X98,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/NI9Y/O/?specialunittype=CHDG&priipproductcode=
477,BGF Sustainable Energy D4 GBP,LU0435534705,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/FOO9/O/?specialunittype=ORDN&priipproductcode=
497,BlackRock Corporate Bond 1 to 10 Year D,GB00B84DT147,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/G6HW/U/?specialunittype=ORDN&priipproductcode=
517,BlackRock GF Fixed Income Global Opportunities D2 Hedged GBP,LU0278463947,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/FEZG/DC/?specialunittype=CHDG&priipproductcode=
537,BlackRock MyMap 3 D Acc,GB00BFBFYB71,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/QCQG/U/?specialunittype=ORDN&priipproductcode=
557,BlackRock UK Smaller Companies D Acc,GB00B4LHDZ30,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/04RY/U/?specialunittype=ORDN&priipproductcode=
577,BLENHEIM UK Equity R Inc,GB00BNDQ9427,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/LH8N/U/?specialunittype=ORDN&priipproductcode=
597,BNY Mellon FutureLegacy 5 Institutional W Acc GBP,GB00BQH88S26,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/X9XG/U/?specialunittype=ORDN&priipproductcode=
617,BNY Mellon Global High Yield Bond Inst W Acc,GB00B7KWF216,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/GP1S/U/?specialunittype=ORDN&priipproductcode=
637,BNY Mellon Long Term Global Equity Inst W Inc GBP,GB00B7V94793,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/GP1H/U/?specialunittype=ORDN&priipproductcode=
657,BNY Mellon Responsible Horizons UK Corporate Bond Inst W Inc GBP,GB00B8KCZN97,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/GP1V/U/?specialunittype=ORDN&priipproductcode=
677,Calamos Global Convertible I Acc GBP,IE00B66CN792,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/LOV7/DC/?specialunittype=ORDN&priipproductcode=
697,Capital Group Investment Company of America (LUX) Zgd GBP,LU1378999814,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/E9LB/O/?specialunittype=ORDN&priipproductcode=
717,Carmignac Portfolio Long-Short European Equities FH GBP Acc Hdg,LU0992627454,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/JWMG/O/?specialunittype=CHDG&priipproductcode=
737,Comgest Growth Europe ex UK SU Acc GBP,IE00BQ1YBM13,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/MWZJ/O/?specialunittype=ORDN&priipproductcode=
757,CT American Select ZNA GBP,GB00B7HJLD86,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/G7CF/U/?specialunittype=ORDN&priipproductcode=
777,CT FTSE All-Share Tracker 2 Acc,GB0033138131,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/FL01/U/?specialunittype=ORDN&priipproductcode=
797,CT Managed Bond Focused Z Acc GBP,GB00BMGRVP05,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/VEKV/U/?specialunittype=ORDN&priipproductcode=
817,CT Multi-Manager Universal Balanced B Acc,GB00B7MXZP57,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/GRGT/U/?specialunittype=ORDN&priipproductcode=
837,CT Responsible UK Income 2 Acc,GB00B4NKFT88,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/GRGY/U/?specialunittype=ORDN&priipproductcode=
857,CT UK Commercial Property Feeder 2 Inc,GB00BWZMHL49,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/MQEY/U/?specialunittype=ORDN&priipproductcode=
