index,name,isin,url,keyword,sheet
56,BlackRock Energy and Resources Inc,GB00B0N8MF98,https://www.ajbell.co.uk/market-research/LSE:BERI,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP, Regular investment and Dividend reinvestment",Investment
61,BlackRock Smaller Companies Ord,GB0006436108,https://www.ajbell.co.uk/market-research/LSE:BRSC,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP, Regular investment and Dividend reinvestment",Investment
66,British Smaller Companies VCT Ord,GB0001403152,https://www.ajbell.co.uk/market-research/LSE:BSV,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Dividend reinvestment",Investment
71,Caledonia Investments Ord,GB00BTNQ8K38,https://www.ajbell.co.uk/market-research/LSE:CLDN,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP, Regular investment and Dividend reinvestment",Investment
76,CC Japan Income & Growth Ord,GB00BYSRMH16,https://www.ajbell.co.uk/market-research/LSE:CCJI,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP, Regular investment and Dividend reinvestment",Investment
81,Cordiant Digital Infrastructure S Share,GG00BMDGQT90,https://www.ajbell.co.uk/market-research/LSE:CSRD,,Investment
86,CT Global Managed Portfolio Growth Ord,GB00B2PP2527,https://www.ajbell.co.uk/market-research/LSE:CMPG,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP, Regular investment and Dividend reinvestment",Investment
91,CT UK High Income Ord,GB00B1N4G299,https://www.ajbell.co.uk/market-research/LSE:CHI,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP, Regular investment and Dividend reinvestment",Investment
96,DCI Advisors Limited Ord,GG00BSWT8V72,https://www.ajbell.co.uk/market-research/LSE:DCI,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Dividend reinvestment",Investment
101,Dunedin Income Growth Ord,GB0003406096,https://www.ajbell.co.uk/market-research/LSE:DIG,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP, Regular investment and Dividend reinvestment",Investment
106,EJF Investments Ord,JE00BF0D1M25,https://www.ajbell.co.uk/market-research/LSE:EJFI,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, SIPP and Dividend reinvestment",Investment
111,Fair Oaks Income 2021 Ord,GG00BNNLWT35,https://www.ajbell.co.uk/market-research/LSE:FAIR,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA and SIPP",Investment
116,Fidelity European Trust Ord,GB00BK1PKQ95,https://www.ajbell.co.uk/market-research/LSE:FEV,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP, Regular investment and Dividend reinvestment",Investment
