index,name,isin,url
16,7IM Moderately Adventurous C Acc,GB0033956516,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/QI91/U/?specialunittype=ORDN&priipproductcode=
36,abrdn American Equity Tracker B Acc,GB00BGMK1170,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/PZCR/U/?specialunittype=ORDN&priipproductcode=
56,abrdn European Real Estate Share I Acc,GB00BWK26907,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/MHAA/U/?specialunittype=ORDN&priipproductcode=
76,abrdn High Yield Bond Institutional Inc GBP,GB0000939818,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/ST23/U/?specialunittype=ORDN&priipproductcode=
96,abrdn MyFolio Multi Manager III Inst Acc GBP,GB00B54Z1X52,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/KRI5/U/?specialunittype=ORDN&priipproductcode=
116,abrdn SICAV I - Euro High Yield Bond X MInc GBP,LU0837981900,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/GWSU/O/?specialunittype=ORDN&priipproductcode=
136,abrdn Strategic Bond I Inc,GB00BWK28051,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/MOZH/U/?specialunittype=ORDN&priipproductcode=
156,Aegon Diversified Growth B AccGBP,GB00B625LX43,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/JZM1/U/?specialunittype=ORDN&priipproductcode=
176,Aegon Investment Grade Bond S Inc GBP,GB00BF0W2N78,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/OBDW/U/?specialunittype=ORDN&priipproductcode=
196,Allianz RiskMaster Conservative Multi Asset Y Acc,GB00BYMVB724,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/C3XF/U/?specialunittype=ORDN&priipproductcode=
216,ARC TIME UK Infrastructure Income II C Acc,GB00BP5GQC18,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/W7X7/U/?specialunittype=ORDN&priipproductcode=
236,Artemis SmartGARP Global Emerging Markets Equity I Acc GBP,GB00BW9HL132,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/M8MB/U/?specialunittype=ORDN&priipproductcode=
256,Artemis US Select I Acc GBP,,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/KRMC/U/?specialunittype=ORDN&priipproductcode=
276,Aviva Inv Continental European Equity 2,GB0004461322,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/NA59/U/?specialunittype=ORDN&priipproductcode=
296,Aviva Inv Sterling Corporate Bond 2 Acc GBP,GB00B7RBPT80,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/GVUY/U/?specialunittype=ORDN&priipproductcode=
316,AXA Framlington American Growth Z Inc,GB00B4152K59,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/03TG/U/?specialunittype=ORDN&priipproductcode=
336,AXA Global Distribution Z Inc,GB0008308982,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/AF42/U/?specialunittype=ORDN&priipproductcode=
356,AXA US Short Duration High Yield Bond Z Gr Acc,GB00B59VLT43,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/IZN9/U/?specialunittype=ORDN&priipproductcode=
376,Baillie Gifford Global Alpha Growth B Inc,GB00B3PPZ729,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/IHY2/U/?specialunittype=ORDN&priipproductcode=
396,Baillie Gifford Long Term Global Growth Investment B Inc,,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/NHTA/U/?specialunittype=ORDN&priipproductcode=
416,Baillie Gifford Sustainable Growth J Inc,GB00BK6KVQ68,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/QY9V/U/?specialunittype=ORDN&priipproductcode=
436,Barclays Multi-Asset Cautious R Inc,GB00BD93ZB62,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/O9CS/U/?specialunittype=ORDN&priipproductcode=
456,Barings Emerging Market Debt Blended Total Return C Acc GBP,IE00BSL73W81,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/NI9X/O/?specialunittype=CHDG&priipproductcode=
