index,name,isin,url
423,Barclays Global Markets Adventurous R Acc GBP,GB00B4YPY060,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/KLL2/U/?specialunittype=ORDN&priipproductcode=
428,Barclays Global Markets Defensive R Acc GBP,GB00B55LZH47,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/KLI7/U/?specialunittype=ORDN&priipproductcode=
433,Barclays Multi-Asset Balanced R Acc,GB00BD93ZP09,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/O9CH/U/?specialunittype=ORDN&priipproductcode=
438,Barclays Multi-Asset Cautious R Inc,GB00BD93ZB62,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/O9CS/U/?specialunittype=ORDN&priipproductcode=
443,Barclays Sterling Corporate Bond R Dis GBP,GB00B6SPRV88,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/I1IK/U/?specialunittype=ORDN&priipproductcode=
448,Barclays UK Small and Mid Cap Class R Acc GBP,GB00BNDVX340,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/UO4H/U/?specialunittype=ORDN&priipproductcode=
453,Barings Eastern Europe I Inc NAV GBP,IE00BZ2GS623,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/MV2H/O/?specialunittype=ORDN&priipproductcode=
458,Barings Emerging Market Debt Blended Total Return C Acc GBP,IE00BSL73W81,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/NI9X/O/?specialunittype=CHDG&priipproductcode=
463,Barings Emerging Markets Sovereign Debt C Inc GBP,IE00BYXX2K70,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/R3EZ/O/?specialunittype=ORDN&priipproductcode=
468,Barings German Growth Trust I Acc GBP,GB00B9M3QX41,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/J6JC/U/?specialunittype=ORDN&priipproductcode=
473,Barings Global High Yield Bond I Inc GBP,IE00B7F8GW18,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/PI6Z/O/?specialunittype=CHDG&priipproductcode=
478,Barrow Hanley Conscious Global Value Equity I Acc GBP,IE000CS46HE8,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/ATZC7/O/?specialunittype=ORDN&priipproductcode=
483,BlackRock Balanced Growth Portfolio D Inc,GB00B7FKHX53,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/GU0B/U/?specialunittype=ORDN&priipproductcode=
488,BlackRock Consensus 100 D,GB00B7KPX155,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/GFZE/U/?specialunittype=ORDN&priipproductcode=
493,BlackRock Continental European D Acc,GB00B4VY9893,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/00PA/U/?specialunittype=ORDN&priipproductcode=
498,BlackRock Continental European Income D Inc,GB00B3Y7MQ71,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/NOU3/U/?specialunittype=ORDN&priipproductcode=
503,BlackRock Developed Markets Equity D Inc,GB00B8DDP952,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/GU0J/U/?specialunittype=ORDN&priipproductcode=
508,BlackRock European Absolute Alpha D Acc,GB00B4Y62W78,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/EYN0/U/?specialunittype=ORDN&priipproductcode=
